id,sensor_id,zone_id,timestamp,sensor_type,unit,val_0_1,val_0_3,val_0_5
9,LPM-001,zone_A,2025-07-15T09:33:52Z,particle,PPM,734,70,23
9,LPM-001,zone_A,2025-07-15T09:33:53Z,particle,PPM,745,72,23
9,LPM-001,zone_A,2025-07-15T09:33:54Z,particle,PPM,767,77,23
9,LPM-001,zone_A,2025-07-15T09:33:55Z,particle,PPM,793,83,23
9,LPM-001,zone_A,2025-07-15T09:33:56Z,particle,PPM,752,84,23
9,LPM-001,zone_A,2025-07-15T09:33:57Z,particle,PPM,726,89,22
9,LPM-001,zone_A,2025-07-15T09:33:58Z,particle,PPM,730,89,23
9,LPM-001,zone_A,2025-07-15T09:33:59Z,particle,PPM,695,87,23
9,LPM-001,zone_A,2025-07-15T09:34:00Z,particle,PPM,698,81,24
9,LPM-001,zone_A,2025-07-15T09:34:01Z,particle,PPM,721,82,22
9,LPM-001,zone_A,2025-07-15T09:34:02Z,particle,PPM,747,80,23
9,LPM-001,zone_A,2025-07-15T09:34:03Z,particle,PPM,760,85,23
9,LPM-001,zone_A,2025-07-15T09:34:04Z,particle,PPM,741,83,23
9,LPM-001,zone_A,2025-07-15T09:34:05Z,particle,PPM,748,81,23
9,LPM-001,zone_A,2025-07-15T09:34:06Z,particle,PPM,761,81,24
9,LPM-001,zone_A,2025-07-15T09:34:07Z,particle,PPM,738,87,23
9,LPM-001,zone_A,2025-07-15T09:34:08Z,particle,PPM,747,84,21
9,LPM-001,zone_A,2025-07-15T09:34:09Z,particle,PPM,749,81,20
9,LPM-001,zone_A,2025-07-15T09:34:10Z,particle,PPM,773,77,22
9,LPM-001,zone_A,2025-07-15T09:34:11Z,particle,PPM,803,72,22
9,LPM-001,zone_A,2025-07-15T09:34:12Z,particle,PPM,805,77,21
9,LPM-001,zone_A,2025-07-15T09:34:13Z,particle,PPM,816,78,22
9,LPM-001,zone_A,2025-07-15T09:34:14Z,particle,PPM,784,79,24
9,LPM-001,zone_A,2025-07-15T09:34:15Z,particle,PPM,784,78,23
9,LPM-001,zone_A,2025-07-15T09:34:16Z,particle,PPM,806,82,22
9,LPM-001,zone_A,2025-07-15T09:34:17Z,particle,PPM,797,83,22
9,LPM-001,zone_A,2025-07-15T09:34:18Z,particle,PPM,786,84,22
9,LPM-001,zone_A,2025-07-15T09:34:19Z,particle,PPM,780,87,21
9,LPM-001,zone_A,2025-07-15T09:34:20Z,particle,PPM,795,87,20
9,LPM-001,zone_A,2025-07-15T09:34:21Z,particle,PPM,797,91,21
9,LPM-001,zone_A,2025-07-15T09:34:22Z,particle,PPM,803,95,20
9,LPM-001,zone_A,2025-07-15T09:34:23Z,particle,PPM,803,99,20
9,LPM-001,zone_A,2025-07-15T09:34:24Z,particle,PPM,812,98,19
9,LPM-001,zone_A,2025-07-15T09:34:25Z,particle,PPM,831,95,20
9,LPM-001,zone_A,2025-07-15T09:34:26Z,particle,PPM,857,92,20
9,LPM-001,zone_A,2025-07-15T09:34:27Z,particle,PPM,855,92,19
9,LPM-001,zone_A,2025-07-15T09:34:28Z,particle,PPM,843,87,20
9,LPM-001,zone_A,2025-07-15T09:34:29Z,particle,PPM,849,91,18
9,LPM-001,zone_A,2025-07-15T09:34:30Z,particle,PPM,812,91,19
9,LPM-001,zone_A,2025-07-15T09:34:31Z,particle,PPM,816,96,18
9,LPM-001,zone_A,2025-07-15T09:34:32Z,particle,PPM,827,96,20
9,LPM-001,zone_A,2025-07-15T09:34:33Z,particle,PPM,828,92,18
9,LPM-001,zone_A,2025-07-15T09:34:34Z,particle,PPM,831,92,17
9,LPM-001,zone_A,2025-07-15T09:34:35Z,particle,PPM,852,97,18
9,LPM-001,zone_A,2025-07-15T09:34:36Z,particle,PPM,814,101,18
9,LPM-001,zone_A,2025-07-15T09:34:37Z,particle,PPM,807,101,20
9,LPM-001,zone_A,2025-07-15T09:34:38Z,particle,PPM,801,102,18
9,LPM-001,zone_A,2025-07-15T09:34:39Z,particle,PPM,795,100,17
9,LPM-001,zone_A,2025-07-15T09:34:40Z,particle,PPM,819,98,18
9,LPM-001,zone_A,2025-07-15T09:34:41Z,particle,PPM,781,98,19
9,LPM-001,zone_A,2025-07-15T09:34:42Z,particle,PPM,759,97,18
9,LPM-001,zone_A,2025-07-15T09:34:43Z,particle,PPM,728,100,16
9,LPM-001,zone_A,2025-07-15T09:34:44Z,particle,PPM,712,96,15
9,LPM-001,zone_A,2025-07-15T09:34:45Z,particle,PPM,705,97,15
9,LPM-001,zone_A,2025-07-15T09:34:46Z,particle,PPM,727,100,14
9,LPM-001,zone_A,2025-07-15T09:34:47Z,particle,PPM,690,102,15
9,LPM-001,zone_A,2025-07-15T09:34:48Z,particle,PPM,680,102,15
9,LPM-001,zone_A,2025-07-15T09:34:49Z,particle,PPM,708,101,15
9,LPM-001,zone_A,2025-07-15T09:34:50Z,particle,PPM,698,96,14
9,LPM-001,zone_A,2025-07-15T09:34:51Z,particle,PPM,704,94,13
9,LPM-001,zone_A,2025-07-15T09:34:52Z,particle,PPM,688,90,14
9,LPM-001,zone_A,2025-07-15T09:34:53Z,particle,PPM,688,96,15
9,LPM-001,zone_A,2025-07-15T09:34:54Z,particle,PPM,713,97,16
9,LPM-001,zone_A,2025-07-15T09:34:55Z,particle,PPM,676,95,15
9,LPM-001,zone_A,2025-07-15T09:34:56Z,particle,PPM,694,94,16
9,LPM-001,zone_A,2025-07-15T09:34:57Z,particle,PPM,712,91,17
9,LPM-001,zone_A,2025-07-15T09:34:58Z,particle,PPM,723,89,17
9,LPM-001,zone_A,2025-07-15T09:34:59Z,particle,PPM,728,91,18
9,LPM-001,zone_A,2025-07-15T09:35:00Z,particle,PPM,701,90,19
9,LPM-001,zone_A,2025-07-15T09:35:01Z,particle,PPM,720,95,19
9,LPM-001,zone_A,2025-07-15T09:35:02Z,particle,PPM,722,90,20
9,LPM-001,zone_A,2025-07-15T09:35:03Z,particle,PPM,706,89,20
9,LPM-001,zone_A,2025-07-15T09:35:04Z,particle,PPM,721,86,19
9,LPM-001,zone_A,2025-07-15T09:35:05Z,particle,PPM,722,86,19
9,LPM-001,zone_A,2025-07-15T09:35:06Z,particle,PPM,735,84,20
9,LPM-001,zone_A,2025-07-15T09:35:07Z,particle,PPM,696,87,20
9,LPM-001,zone_A,2025-07-15T09:35:08Z,particle,PPM,726,88,21
9,LPM-001,zone_A,2025-07-15T09:35:09Z,particle,PPM,730,83,20
9,LPM-001,zone_A,2025-07-15T09:35:10Z,particle,PPM,754,79,22
9,LPM-001,zone_A,2025-07-15T09:35:11Z,particle,PPM,727,81,22
9,LPM-001,zone_A,2025-07-15T09:35:12Z,particle,PPM,749,81,21
9,LPM-001,zone_A,2025-07-15T09:35:13Z,particle,PPM,731,78,21
9,LPM-001,zone_A,2025-07-15T09:35:14Z,particle,PPM,747,82,20
9,LPM-001,zone_A,2025-07-15T09:35:15Z,particle,PPM,750,85,21
9,LPM-001,zone_A,2025-07-15T09:35:16Z,particle,PPM,745,89,19
9,LPM-001,zone_A,2025-07-15T09:35:17Z,particle,PPM,756,89,19
9,LPM-001,zone_A,2025-07-15T09:35:18Z,particle,PPM,722,87,18
9,LPM-001,zone_A,2025-07-15T09:35:19Z,particle,PPM,749,84,19
9,LPM-001,zone_A,2025-07-15T09:35:20Z,particle,PPM,749,81,19
9,LPM-001,zone_A,2025-07-15T09:35:21Z,particle,PPM,790,82,20
9,LPM-001,zone_A,2025-07-15T09:35:22Z,particle,PPM,786,86,19
9,LPM-001,zone_A,2025-07-15T09:35:23Z,particle,PPM,762,91,19
9,LPM-001,zone_A,2025-07-15T09:35:24Z,particle,PPM,735,91,17
9,LPM-001,zone_A,2025-07-15T09:35:25Z,particle,PPM,697,92,18
9,LPM-001,zone_A,2025-07-15T09:35:26Z,particle,PPM,667,90,20
9,LPM-001,zone_A,2025-07-15T09:35:27Z,particle,PPM,654,90,18
9,LPM-001,zone_A,2025-07-15T09:35:28Z,particle,PPM,663,88,17
9,LPM-001,zone_A,2025-07-15T09:35:29Z,particle,PPM,664,90,18
9,LPM-001,zone_A,2025-07-15T09:35:30Z,particle,PPM,672,89,18
9,LPM-001,zone_A,2025-07-15T09:35:31Z,particle,PPM,686,88,19
9,LPM-001,zone_A,2025-07-15T09:35:32Z,particle,PPM,650,91,18
9,LPM-001,zone_A,2025-07-15T09:35:33Z,particle,PPM,663,91,19
9,LPM-001,zone_A,2025-07-15T09:35:34Z,particle,PPM,664,90,18
9,LPM-001,zone_A,2025-07-15T09:35:35Z,particle,PPM,703,90,18
9,LPM-001,zone_A,2025-07-15T09:35:36Z,particle,PPM,710,91,17
9,LPM-001,zone_A,2025-07-15T09:35:37Z,particle,PPM,735,91,19
9,LPM-001,zone_A,2025-07-15T09:35:38Z,particle,PPM,765,90,20
9,LPM-001,zone_A,2025-07-15T09:35:39Z,particle,PPM,766,87,18
9,LPM-001,zone_A,2025-07-15T09:35:40Z,particle,PPM,796,83,17
9,LPM-001,zone_A,2025-07-15T09:35:41Z,particle,PPM,761,78,18
9,LPM-001,zone_A,2025-07-15T09:35:42Z,particle,PPM,783,76,18
9,LPM-001,zone_A,2025-07-15T09:35:43Z,particle,PPM,754,79,18
9,LPM-001,zone_A,2025-07-15T09:35:44Z,particle,PPM,768,83,19
9,LPM-001,zone_A,2025-07-15T09:35:45Z,particle,PPM,749,86,20
9,LPM-001,zone_A,2025-07-15T09:35:46Z,particle,PPM,724,87,18
9,LPM-001,zone_A,2025-07-15T09:35:47Z,particle,PPM,703,89,19
9,LPM-001,zone_A,2025-07-15T09:35:48Z,particle,PPM,735,83,20
9,LPM-001,zone_A,2025-07-15T09:35:49Z,particle,PPM,733,85,20
9,LPM-001,zone_A,2025-07-15T09:35:50Z,particle,PPM,726,85,22
9,LPM-001,zone_A,2025-07-15T09:35:51Z,particle,PPM,743,86,22
9,LPM-001,zone_A,2025-07-15T09:35:52Z,particle,PPM,752,81,22
9,LPM-001,zone_A,2025-07-15T09:35:53Z,particle,PPM,771,77,22
9,LPM-001,zone_A,2025-07-15T09:35:54Z,particle,PPM,771,80,21
9,LPM-001,zone_A,2025-07-15T09:35:55Z,particle,PPM,756,78,21
9,LPM-001,zone_A,2025-07-15T09:35:56Z,particle,PPM,764,82,20
9,LPM-001,zone_A,2025-07-15T09:35:57Z,particle,PPM,737,80,20
9,LPM-001,zone_A,2025-07-15T09:35:58Z,particle,PPM,740,75,20
9,LPM-001,zone_A,2025-07-15T09:35:59Z,particle,PPM,719,79,18
9,LPM-001,zone_A,2025-07-15T09:36:00Z,particle,PPM,732,80,19
9,LPM-001,zone_A,2025-07-15T09:36:01Z,particle,PPM,756,83,19
9,LPM-001,zone_A,2025-07-15T09:36:02Z,particle,PPM,746,80,17
9,LPM-001,zone_A,2025-07-15T09:36:03Z,particle,PPM,729,77,17
9,LPM-001,zone_A,2025-07-15T09:36:04Z,particle,PPM,754,80,19
9,LPM-001,zone_A,2025-07-15T09:36:05Z,particle,PPM,751,79,20
9,LPM-001,zone_A,2025-07-15T09:36:06Z,particle,PPM,744,78,19
9,LPM-001,zone_A,2025-07-15T09:36:07Z,particle,PPM,732,83,19
9,LPM-001,zone_A,2025-07-15T09:36:08Z,particle,PPM,761,82,17
9,LPM-001,zone_A,2025-07-15T09:36:09Z,particle,PPM,731,78,18
9,LPM-001,zone_A,2025-07-15T09:36:10Z,particle,PPM,729,74,19
9,LPM-001,zone_A,2025-07-15T09:36:11Z,particle,PPM,705,72,21
9,LPM-001,zone_A,2025-07-15T09:36:12Z,particle,PPM,708,76,21
9,LPM-001,zone_A,2025-07-15T09:36:13Z,particle,PPM,730,79,21
9,LPM-001,zone_A,2025-07-15T09:36:14Z,particle,PPM,693,83,20
9,LPM-001,zone_A,2025-07-15T09:36:15Z,particle,PPM,695,81,19
9,LPM-001,zone_A,2025-07-15T09:36:16Z,particle,PPM,680,77,19
9,LPM-001,zone_A,2025-07-15T09:36:17Z,particle,PPM,672,73,18
9,LPM-001,zone_A,2025-07-15T09:36:18Z,particle,PPM,639,67,17
9,LPM-001,zone_A,2025-07-15T09:36:19Z,particle,PPM,666,62,16
9,LPM-001,zone_A,2025-07-15T09:36:20Z,particle,PPM,697,58,16
9,LPM-001,zone_A,2025-07-15T09:36:21Z,particle,PPM,690,57,17
9,LPM-001,zone_A,2025-07-15T09:36:22Z,particle,PPM,693,58,17
9,LPM-001,zone_A,2025-07-15T09:36:23Z,particle,PPM,705,63,17
9,LPM-001,zone_A,2025-07-15T09:36:24Z,particle,PPM,714,63,17
9,LPM-001,zone_A,2025-07-15T09:36:25Z,particle,PPM,718,65,18
9,LPM-001,zone_A,2025-07-15T09:36:26Z,particle,PPM,742,67,18
9,LPM-001,zone_A,2025-07-15T09:36:27Z,particle,PPM,710,72,19
9,LPM-001,zone_A,2025-07-15T09:36:28Z,particle,PPM,690,75,19
9,LPM-001,zone_A,2025-07-15T09:36:29Z,particle,PPM,656,71,20
9,LPM-001,zone_A,2025-07-15T09:36:30Z,particle,PPM,623,70,21
9,LPM-001,zone_A,2025-07-15T09:36:31Z,particle,PPM,644,73,21
9,LPM-001,zone_A,2025-07-15T09:36:32Z,particle,PPM,667,77,20
9,LPM-001,zone_A,2025-07-15T09:36:33Z,particle,PPM,697,81,19
9,LPM-001,zone_A,2025-07-15T09:36:34Z,particle,PPM,686,84,19
9,LPM-001,zone_A,2025-07-15T09:36:35Z,particle,PPM,676,88,20
9,LPM-001,zone_A,2025-07-15T09:36:36Z,particle,PPM,691,83,20
9,LPM-001,zone_A,2025-07-15T09:36:37Z,particle,PPM,704,78,21
9,LPM-001,zone_A,2025-07-15T09:36:38Z,particle,PPM,729,80,20
9,LPM-001,zone_A,2025-07-15T09:36:39Z,particle,PPM,734,84,19
9,LPM-001,zone_A,2025-07-15T09:36:40Z,particle,PPM,768,82,19
9,LPM-001,zone_A,2025-07-15T09:36:41Z,particle,PPM,742,80,18
9,LPM-001,zone_A,2025-07-15T09:36:42Z,particle,PPM,763,77,18
9,LPM-001,zone_A,2025-07-15T09:36:43Z,particle,PPM,782,80,20
9,LPM-001,zone_A,2025-07-15T09:36:44Z,particle,PPM,757,78,19
9,LPM-001,zone_A,2025-07-15T09:36:45Z,particle,PPM,782,81,19
9,LPM-001,zone_A,2025-07-15T09:36:46Z,particle,PPM,793,82,19
9,LPM-001,zone_A,2025-07-15T09:36:47Z,particle,PPM,803,79,20
9,LPM-001,zone_A,2025-07-15T09:36:48Z,particle,PPM,806,79,18
9,LPM-001,zone_A,2025-07-15T09:36:49Z,particle,PPM,791,73,18
9,LPM-001,zone_A,2025-07-15T09:36:50Z,particle,PPM,768,73,20
9,LPM-001,zone_A,2025-07-15T09:36:51Z,particle,PPM,751,75,18
9,LPM-001,zone_A,2025-07-15T09:36:52Z,particle,PPM,715,71,18
9,LPM-001,zone_A,2025-07-15T09:36:53Z,particle,PPM,752,73,18
9,LPM-001,zone_A,2025-07-15T09:36:54Z,particle,PPM,759,76,20
9,LPM-001,zone_A,2025-07-15T09:36:55Z,particle,PPM,742,76,20
9,LPM-001,zone_A,2025-07-15T09:36:56Z,particle,PPM,724,72,20
9,LPM-001,zone_A,2025-07-15T09:36:57Z,particle,PPM,695,77,22
9,LPM-001,zone_A,2025-07-15T09:36:58Z,particle,PPM,719,80,20
9,LPM-001,zone_A,2025-07-15T09:36:59Z,particle,PPM,708,85,19
9,LPM-001,zone_A,2025-07-15T09:37:00Z,particle,PPM,735,82,20
9,LPM-001,zone_A,2025-07-15T09:37:01Z,particle,PPM,736,86,18
9,LPM-001,zone_A,2025-07-15T09:37:02Z,particle,PPM,760,86,20
9,LPM-001,zone_A,2025-07-15T09:37:03Z,particle,PPM,738,82,19
9,LPM-001,zone_A,2025-07-15T09:37:04Z,particle,PPM,763,82,20
9,LPM-001,zone_A,2025-07-15T09:37:05Z,particle,PPM,772,81,19
9,LPM-001,zone_A,2025-07-15T09:37:06Z,particle,PPM,776,81,19
9,LPM-001,zone_A,2025-07-15T09:37:07Z,particle,PPM,790,81,20
9,LPM-001,zone_A,2025-07-15T09:37:08Z,particle,PPM,806,82,19
9,LPM-001,zone_A,2025-07-15T09:37:09Z,particle,PPM,814,82,19
9,LPM-001,zone_A,2025-07-15T09:37:10Z,particle,PPM,851,80,20
9,LPM-001,zone_A,2025-07-15T09:37:11Z,particle,PPM,844,77,21
9,LPM-001,zone_A,2025-07-15T09:37:12Z,particle,PPM,835,80,19
9,LPM-001,zone_A,2025-07-15T09:37:13Z,particle,PPM,798,76,20
9,LPM-001,zone_A,2025-07-15T09:37:14Z,particle,PPM,801,78,20
9,LPM-001,zone_A,2025-07-15T09:37:15Z,particle,PPM,789,74,21
9,LPM-001,zone_A,2025-07-15T09:37:16Z,particle,PPM,811,78,19
9,LPM-001,zone_A,2025-07-15T09:37:17Z,particle,PPM,835,79,21
9,LPM-001,zone_A,2025-07-15T09:37:18Z,particle,PPM,823,79,20
9,LPM-001,zone_A,2025-07-15T09:37:19Z,particle,PPM,828,85,19
9,LPM-001,zone_A,2025-07-15T09:37:20Z,particle,PPM,844,83,19
9,LPM-001,zone_A,2025-07-15T09:37:21Z,particle,PPM,865,84,18
9,LPM-001,zone_A,2025-07-15T09:37:22Z,particle,PPM,843,83,19
9,LPM-001,zone_A,2025-07-15T09:37:23Z,particle,PPM,856,78,19
9,LPM-001,zone_A,2025-07-15T09:37:24Z,particle,PPM,845,79,18
9,LPM-001,zone_A,2025-07-15T09:37:25Z,particle,PPM,861,81,17
9,LPM-001,zone_A,2025-07-15T09:37:26Z,particle,PPM,830,86,17
9,LPM-001,zone_A,2025-07-15T09:37:27Z,particle,PPM,848,84,18
9,LPM-001,zone_A,2025-07-15T09:37:28Z,particle,PPM,855,82,16
9,LPM-001,zone_A,2025-07-15T09:37:29Z,particle,PPM,875,80,17
9,LPM-001,zone_A,2025-07-15T09:37:30Z,particle,PPM,867,83,19
9,LPM-001,zone_A,2025-07-15T09:37:31Z,particle,PPM,841,80,20
9,LPM-001,zone_A,2025-07-15T09:37:32Z,particle,PPM,801,81,19
9,LPM-001,zone_A,2025-07-15T09:37:33Z,particle,PPM,814,84,20
9,LPM-001,zone_A,2025-07-15T09:37:34Z,particle,PPM,798,85,19
9,LPM-001,zone_A,2025-07-15T09:37:35Z,particle,PPM,760,84,18
9,LPM-001,zone_A,2025-07-15T09:37:36Z,particle,PPM,783,86,17
9,LPM-001,zone_A,2025-07-15T09:37:37Z,particle,PPM,800,81,19
9,LPM-001,zone_A,2025-07-15T09:37:38Z,particle,PPM,774,84,18
