id,sensor_id,zone_id,timestamp,sensor_type,unit,val_0_1,val_0_3,val_0_5
10,LPM-002,zone_B,2025-07-15T09:33:03Z,particle,PPM,675,101,20
10,LPM-002,zone_B,2025-07-15T09:33:04Z,particle,PPM,698,97,19
10,LPM-002,zone_B,2025-07-15T09:33:05Z,particle,PPM,707,98,20
10,LPM-002,zone_B,2025-07-15T09:33:06Z,particle,PPM,722,98,19
10,LPM-002,zone_B,2025-07-15T09:33:07Z,particle,PPM,730,95,20
10,LPM-002,zone_B,2025-07-15T09:33:08Z,particle,PPM,754,96,21
10,LPM-002,zone_B,2025-07-15T09:33:09Z,particle,PPM,719,101,19
10,LPM-002,zone_B,2025-07-15T09:33:10Z,particle,PPM,705,97,19
10,LPM-002,zone_B,2025-07-15T09:33:11Z,particle,PPM,726,101,17
10,LPM-002,zone_B,2025-07-15T09:33:12Z,particle,PPM,732,102,19
10,LPM-002,zone_B,2025-07-15T09:33:13Z,particle,PPM,736,99,19
10,LPM-002,zone_B,2025-07-15T09:33:14Z,particle,PPM,761,99,19
10,LPM-002,zone_B,2025-07-15T09:33:15Z,particle,PPM,770,101,20
10,LPM-002,zone_B,2025-07-15T09:33:16Z,particle,PPM,740,102,20
10,LPM-002,zone_B,2025-07-15T09:33:17Z,particle,PPM,747,101,21
10,LPM-002,zone_B,2025-07-15T09:33:18Z,particle,PPM,732,98,20
10,LPM-002,zone_B,2025-07-15T09:33:19Z,particle,PPM,701,98,20
10,LPM-002,zone_B,2025-07-15T09:33:20Z,particle,PPM,698,100,19
10,LPM-002,zone_B,2025-07-15T09:33:21Z,particle,PPM,736,98,19
10,LPM-002,zone_B,2025-07-15T09:33:22Z,particle,PPM,716,101,19
10,LPM-002,zone_B,2025-07-15T09:33:23Z,particle,PPM,728,98,20
10,LPM-002,zone_B,2025-07-15T09:33:24Z,particle,PPM,756,96,20
10,LPM-002,zone_B,2025-07-15T09:33:25Z,particle,PPM,784,94,20
10,LPM-002,zone_B,2025-07-15T09:33:26Z,particle,PPM,784,96,19
10,LPM-002,zone_B,2025-07-15T09:33:27Z,particle,PPM,804,96,20
10,LPM-002,zone_B,2025-07-15T09:33:28Z,particle,PPM,807,92,20
10,LPM-002,zone_B,2025-07-15T09:33:29Z,particle,PPM,768,94,18
10,LPM-002,zone_B,2025-07-15T09:33:30Z,particle,PPM,783,90,19
10,LPM-002,zone_B,2025-07-15T09:33:31Z,particle,PPM,800,88,20
10,LPM-002,zone_B,2025-07-15T09:33:32Z,particle,PPM,806,84,19
10,LPM-002,zone_B,2025-07-15T09:33:33Z,particle,PPM,794,82,19
10,LPM-002,zone_B,2025-07-15T09:33:34Z,particle,PPM,757,77,20
10,LPM-002,zone_B,2025-07-15T09:33:35Z,particle,PPM,769,81,19
10,LPM-002,zone_B,2025-07-15T09:33:36Z,particle,PPM,762,80,21
10,LPM-002,zone_B,2025-07-15T09:33:37Z,particle,PPM,786,83,20
10,LPM-002,zone_B,2025-07-15T09:33:38Z,particle,PPM,793,78,20
10,LPM-002,zone_B,2025-07-15T09:33:39Z,particle,PPM,795,82,22
10,LPM-002,zone_B,2025-07-15T09:33:40Z,particle,PPM,813,82,20
10,LPM-002,zone_B,2025-07-15T09:33:41Z,particle,PPM,785,78,22
10,LPM-002,zone_B,2025-07-15T09:33:42Z,particle,PPM,750,77,23
10,LPM-002,zone_B,2025-07-15T09:33:43Z,particle,PPM,714,81,24
10,LPM-002,zone_B,2025-07-15T09:33:44Z,particle,PPM,728,83,25
10,LPM-002,zone_B,2025-07-15T09:33:45Z,particle,PPM,748,82,24
10,LPM-002,zone_B,2025-07-15T09:33:46Z,particle,PPM,763,80,24
10,LPM-002,zone_B,2025-07-15T09:33:47Z,particle,PPM,791,77,23
10,LPM-002,zone_B,2025-07-15T09:33:48Z,particle,PPM,788,77,22
10,LPM-002,zone_B,2025-07-15T09:33:49Z,particle,PPM,783,73,23
10,LPM-002,zone_B,2025-07-15T09:33:50Z,particle,PPM,760,70,24
10,LPM-002,zone_B,2025-07-15T09:33:51Z,particle,PPM,766,71,24
10,LPM-002,zone_B,2025-07-15T09:33:52Z,particle,PPM,734,70,24
10,LPM-002,zone_B,2025-07-15T09:33:53Z,particle,PPM,745,72,23
10,LPM-002,zone_B,2025-07-15T09:33:54Z,particle,PPM,768,78,22
10,LPM-002,zone_B,2025-07-15T09:33:55Z,particle,PPM,793,82,22
10,LPM-002,zone_B,2025-07-15T09:33:56Z,particle,PPM,753,85,24
10,LPM-002,zone_B,2025-07-15T09:33:57Z,particle,PPM,725,90,23
10,LPM-002,zone_B,2025-07-15T09:33:58Z,particle,PPM,730,90,22
10,LPM-002,zone_B,2025-07-15T09:33:59Z,particle,PPM,695,86,22
10,LPM-002,zone_B,2025-07-15T09:34:00Z,particle,PPM,699,82,24
10,LPM-002,zone_B,2025-07-15T09:34:01Z,particle,PPM,721,81,23
10,LPM-002,zone_B,2025-07-15T09:34:02Z,particle,PPM,747,81,22
10,LPM-002,zone_B,2025-07-15T09:34:03Z,particle,PPM,760,85,23
10,LPM-002,zone_B,2025-07-15T09:34:04Z,particle,PPM,742,82,23
10,LPM-002,zone_B,2025-07-15T09:34:05Z,particle,PPM,747,81,23
10,LPM-002,zone_B,2025-07-15T09:34:06Z,particle,PPM,761,82,23
10,LPM-002,zone_B,2025-07-15T09:34:07Z,particle,PPM,738,86,23
10,LPM-002,zone_B,2025-07-15T09:34:08Z,particle,PPM,747,85,22
10,LPM-002,zone_B,2025-07-15T09:34:09Z,particle,PPM,748,81,20
10,LPM-002,zone_B,2025-07-15T09:34:10Z,particle,PPM,774,77,21
10,LPM-002,zone_B,2025-07-15T09:34:11Z,particle,PPM,802,71,22
10,LPM-002,zone_B,2025-07-15T09:34:12Z,particle,PPM,805,76,21
10,LPM-002,zone_B,2025-07-15T09:34:13Z,particle,PPM,816,78,22
10,LPM-002,zone_B,2025-07-15T09:34:14Z,particle,PPM,784,79,24
10,LPM-002,zone_B,2025-07-15T09:34:15Z,particle,PPM,784,78,22
10,LPM-002,zone_B,2025-07-15T09:34:16Z,particle,PPM,807,81,22
10,LPM-002,zone_B,2025-07-15T09:34:17Z,particle,PPM,797,82,23
10,LPM-002,zone_B,2025-07-15T09:34:18Z,particle,PPM,786,85,22
10,LPM-002,zone_B,2025-07-15T09:34:19Z,particle,PPM,779,87,22
10,LPM-002,zone_B,2025-07-15T09:34:20Z,particle,PPM,795,86,21
10,LPM-002,zone_B,2025-07-15T09:34:21Z,particle,PPM,797,92,20
10,LPM-002,zone_B,2025-07-15T09:34:22Z,particle,PPM,803,95,20
10,LPM-002,zone_B,2025-07-15T09:34:23Z,particle,PPM,804,99,19
10,LPM-002,zone_B,2025-07-15T09:34:24Z,particle,PPM,813,97,19
10,LPM-002,zone_B,2025-07-15T09:34:25Z,particle,PPM,830,95,19
10,LPM-002,zone_B,2025-07-15T09:34:26Z,particle,PPM,857,92,19
10,LPM-002,zone_B,2025-07-15T09:34:27Z,particle,PPM,854,92,19
10,LPM-002,zone_B,2025-07-15T09:34:28Z,particle,PPM,844,87,19
10,LPM-002,zone_B,2025-07-15T09:34:29Z,particle,PPM,850,91,18
10,LPM-002,zone_B,2025-07-15T09:34:30Z,particle,PPM,811,91,20
10,LPM-002,zone_B,2025-07-15T09:34:31Z,particle,PPM,815,97,18
10,LPM-002,zone_B,2025-07-15T09:34:32Z,particle,PPM,826,96,20
10,LPM-002,zone_B,2025-07-15T09:34:33Z,particle,PPM,829,92,18
10,LPM-002,zone_B,2025-07-15T09:34:34Z,particle,PPM,832,92,18
10,LPM-002,zone_B,2025-07-15T09:34:35Z,particle,PPM,852,96,19
10,LPM-002,zone_B,2025-07-15T09:34:36Z,particle,PPM,815,102,19
10,LPM-002,zone_B,2025-07-15T09:34:37Z,particle,PPM,808,101,20
10,LPM-002,zone_B,2025-07-15T09:34:38Z,particle,PPM,800,101,19
10,LPM-002,zone_B,2025-07-15T09:34:39Z,particle,PPM,795,101,17
10,LPM-002,zone_B,2025-07-15T09:34:40Z,particle,PPM,819,97,17
10,LPM-002,zone_B,2025-07-15T09:34:41Z,particle,PPM,780,98,18
10,LPM-002,zone_B,2025-07-15T09:34:42Z,particle,PPM,760,98,18
10,LPM-002,zone_B,2025-07-15T09:34:43Z,particle,PPM,729,101,17
10,LPM-002,zone_B,2025-07-15T09:34:44Z,particle,PPM,713,96,15
10,LPM-002,zone_B,2025-07-15T09:34:45Z,particle,PPM,704,96,15
10,LPM-002,zone_B,2025-07-15T09:34:46Z,particle,PPM,727,100,15
10,LPM-002,zone_B,2025-07-15T09:34:47Z,particle,PPM,690,101,15
10,LPM-002,zone_B,2025-07-15T09:34:48Z,particle,PPM,681,101,15
10,LPM-002,zone_B,2025-07-15T09:34:49Z,particle,PPM,707,102,14
10,LPM-002,zone_B,2025-07-15T09:34:50Z,particle,PPM,697,97,14
10,LPM-002,zone_B,2025-07-15T09:34:51Z,particle,PPM,704,93,14
10,LPM-002,zone_B,2025-07-15T09:34:52Z,particle,PPM,689,90,14
10,LPM-002,zone_B,2025-07-15T09:34:53Z,particle,PPM,688,95,15
10,LPM-002,zone_B,2025-07-15T09:34:54Z,particle,PPM,712,97,15
10,LPM-002,zone_B,2025-07-15T09:34:55Z,particle,PPM,676,96,15
10,LPM-002,zone_B,2025-07-15T09:34:56Z,particle,PPM,694,94,17
10,LPM-002,zone_B,2025-07-15T09:34:57Z,particle,PPM,712,92,17
10,LPM-002,zone_B,2025-07-15T09:34:58Z,particle,PPM,723,88,17
10,LPM-002,zone_B,2025-07-15T09:34:59Z,particle,PPM,728,92,18
10,LPM-002,zone_B,2025-07-15T09:35:00Z,particle,PPM,701,91,18
10,LPM-002,zone_B,2025-07-15T09:35:01Z,particle,PPM,720,94,20
10,LPM-002,zone_B,2025-07-15T09:35:02Z,particle,PPM,721,90,20
10,LPM-002,zone_B,2025-07-15T09:35:03Z,particle,PPM,707,88,20
10,LPM-002,zone_B,2025-07-15T09:35:04Z,particle,PPM,722,85,20
10,LPM-002,zone_B,2025-07-15T09:35:05Z,particle,PPM,721,85,20
10,LPM-002,zone_B,2025-07-15T09:35:06Z,particle,PPM,734,84,21
10,LPM-002,zone_B,2025-07-15T09:35:07Z,particle,PPM,697,87,20
10,LPM-002,zone_B,2025-07-15T09:35:08Z,particle,PPM,727,89,22
10,LPM-002,zone_B,2025-07-15T09:35:09Z,particle,PPM,730,84,21
10,LPM-002,zone_B,2025-07-15T09:35:10Z,particle,PPM,753,79,22
10,LPM-002,zone_B,2025-07-15T09:35:11Z,particle,PPM,727,81,23
10,LPM-002,zone_B,2025-07-15T09:35:12Z,particle,PPM,748,82,21
10,LPM-002,zone_B,2025-07-15T09:35:13Z,particle,PPM,732,79,20
10,LPM-002,zone_B,2025-07-15T09:35:14Z,particle,PPM,746,82,21
10,LPM-002,zone_B,2025-07-15T09:35:15Z,particle,PPM,751,85,20
10,LPM-002,zone_B,2025-07-15T09:35:16Z,particle,PPM,745,90,19
10,LPM-002,zone_B,2025-07-15T09:35:17Z,particle,PPM,757,89,20
10,LPM-002,zone_B,2025-07-15T09:35:18Z,particle,PPM,721,88,18
10,LPM-002,zone_B,2025-07-15T09:35:19Z,particle,PPM,748,85,18
10,LPM-002,zone_B,2025-07-15T09:35:20Z,particle,PPM,750,82,19
10,LPM-002,zone_B,2025-07-15T09:35:21Z,particle,PPM,790,82,20
10,LPM-002,zone_B,2025-07-15T09:35:22Z,particle,PPM,786,86,19
10,LPM-002,zone_B,2025-07-15T09:35:23Z,particle,PPM,761,90,19
10,LPM-002,zone_B,2025-07-15T09:35:24Z,particle,PPM,734,91,18
10,LPM-002,zone_B,2025-07-15T09:35:25Z,particle,PPM,698,92,18
10,LPM-002,zone_B,2025-07-15T09:35:26Z,particle,PPM,667,89,20
10,LPM-002,zone_B,2025-07-15T09:35:27Z,particle,PPM,654,91,18
10,LPM-002,zone_B,2025-07-15T09:35:28Z,particle,PPM,663,88,18
10,LPM-002,zone_B,2025-07-15T09:35:29Z,particle,PPM,665,91,18
10,LPM-002,zone_B,2025-07-15T09:35:30Z,particle,PPM,672,89,18
10,LPM-002,zone_B,2025-07-15T09:35:31Z,particle,PPM,687,89,19
10,LPM-002,zone_B,2025-07-15T09:35:32Z,particle,PPM,650,91,19
10,LPM-002,zone_B,2025-07-15T09:35:33Z,particle,PPM,664,90,19
10,LPM-002,zone_B,2025-07-15T09:35:34Z,particle,PPM,664,90,17
10,LPM-002,zone_B,2025-07-15T09:35:35Z,particle,PPM,703,89,18
10,LPM-002,zone_B,2025-07-15T09:35:36Z,particle,PPM,709,91,17
10,LPM-002,zone_B,2025-07-15T09:35:37Z,particle,PPM,735,90,19
10,LPM-002,zone_B,2025-07-15T09:35:38Z,particle,PPM,765,90,19
10,LPM-002,zone_B,2025-07-15T09:35:39Z,particle,PPM,765,88,18
10,LPM-002,zone_B,2025-07-15T09:35:40Z,particle,PPM,796,82,18
10,LPM-002,zone_B,2025-07-15T09:35:41Z,particle,PPM,761,79,18
10,LPM-002,zone_B,2025-07-15T09:35:42Z,particle,PPM,783,76,19
10,LPM-002,zone_B,2025-07-15T09:35:43Z,particle,PPM,755,78,19
10,LPM-002,zone_B,2025-07-15T09:35:44Z,particle,PPM,768,83,19
10,LPM-002,zone_B,2025-07-15T09:35:45Z,particle,PPM,750,86,20
10,LPM-002,zone_B,2025-07-15T09:35:46Z,particle,PPM,723,87,18
10,LPM-002,zone_B,2025-07-15T09:35:47Z,particle,PPM,703,89,19
10,LPM-002,zone_B,2025-07-15T09:35:48Z,particle,PPM,735,84,19
10,LPM-002,zone_B,2025-07-15T09:35:49Z,particle,PPM,732,85,21
10,LPM-002,zone_B,2025-07-15T09:35:50Z,particle,PPM,727,86,21
10,LPM-002,zone_B,2025-07-15T09:35:51Z,particle,PPM,743,87,22
10,LPM-002,zone_B,2025-07-15T09:35:52Z,particle,PPM,752,82,21
10,LPM-002,zone_B,2025-07-15T09:35:53Z,particle,PPM,771,77,22
10,LPM-002,zone_B,2025-07-15T09:35:54Z,particle,PPM,772,80,20
10,LPM-002,zone_B,2025-07-15T09:35:55Z,particle,PPM,756,79,20
10,LPM-002,zone_B,2025-07-15T09:35:56Z,particle,PPM,764,81,20
10,LPM-002,zone_B,2025-07-15T09:35:57Z,particle,PPM,737,80,19
10,LPM-002,zone_B,2025-07-15T09:35:58Z,particle,PPM,740,74,20
10,LPM-002,zone_B,2025-07-15T09:35:59Z,particle,PPM,719,78,18
10,LPM-002,zone_B,2025-07-15T09:36:00Z,particle,PPM,731,80,19
10,LPM-002,zone_B,2025-07-15T09:36:01Z,particle,PPM,755,82,19
10,LPM-002,zone_B,2025-07-15T09:36:02Z,particle,PPM,746,80,18
10,LPM-002,zone_B,2025-07-15T09:36:03Z,particle,PPM,730,77,18
10,LPM-002,zone_B,2025-07-15T09:36:04Z,particle,PPM,753,79,19
10,LPM-002,zone_B,2025-07-15T09:36:05Z,particle,PPM,750,79,19
10,LPM-002,zone_B,2025-07-15T09:36:06Z,particle,PPM,744,78,20
10,LPM-002,zone_B,2025-07-15T09:36:07Z,particle,PPM,733,83,19
10,LPM-002,zone_B,2025-07-15T09:36:08Z,particle,PPM,761,82,18
10,LPM-002,zone_B,2025-07-15T09:36:09Z,particle,PPM,732,78,19
10,LPM-002,zone_B,2025-07-15T09:36:10Z,particle,PPM,728,75,19
10,LPM-002,zone_B,2025-07-15T09:36:11Z,particle,PPM,705,71,20
10,LPM-002,zone_B,2025-07-15T09:36:12Z,particle,PPM,709,77,21
10,LPM-002,zone_B,2025-07-15T09:36:13Z,particle,PPM,729,79,20
10,LPM-002,zone_B,2025-07-15T09:36:14Z,particle,PPM,693,83,20
10,LPM-002,zone_B,2025-07-15T09:36:15Z,particle,PPM,695,80,20
10,LPM-002,zone_B,2025-07-15T09:36:16Z,particle,PPM,680,77,18
10,LPM-002,zone_B,2025-07-15T09:36:17Z,particle,PPM,673,72,18
10,LPM-002,zone_B,2025-07-15T09:36:18Z,particle,PPM,638,67,17
10,LPM-002,zone_B,2025-07-15T09:36:19Z,particle,PPM,666,63,16
10,LPM-002,zone_B,2025-07-15T09:36:20Z,particle,PPM,697,58,15
10,LPM-002,zone_B,2025-07-15T09:36:21Z,particle,PPM,691,56,17
10,LPM-002,zone_B,2025-07-15T09:36:22Z,particle,PPM,693,57,16
10,LPM-002,zone_B,2025-07-15T09:36:23Z,particle,PPM,706,62,18
10,LPM-002,zone_B,2025-07-15T09:36:24Z,particle,PPM,713,62,18
10,LPM-002,zone_B,2025-07-15T09:36:25Z,particle,PPM,718,65,18
10,LPM-002,zone_B,2025-07-15T09:36:26Z,particle,PPM,741,67,19
10,LPM-002,zone_B,2025-07-15T09:36:27Z,particle,PPM,709,71,19
10,LPM-002,zone_B,2025-07-15T09:36:28Z,particle,PPM,690,76,19
10,LPM-002,zone_B,2025-07-15T09:36:29Z,particle,PPM,657,71,21
10,LPM-002,zone_B,2025-07-15T09:36:30Z,particle,PPM,623,69,22
10,LPM-002,zone_B,2025-07-15T09:36:31Z,particle,PPM,645,73,21
10,LPM-002,zone_B,2025-07-15T09:36:32Z,particle,PPM,668,77,21
10,LPM-002,zone_B,2025-07-15T09:36:33Z,particle,PPM,696,81,19
10,LPM-002,zone_B,2025-07-15T09:36:34Z,particle,PPM,686,83,18
10,LPM-002,zone_B,2025-07-15T09:36:35Z,particle,PPM,676,89,19
10,LPM-002,zone_B,2025-07-15T09:36:36Z,particle,PPM,690,84,19
10,LPM-002,zone_B,2025-07-15T09:36:37Z,particle,PPM,704,78,21
10,LPM-002,zone_B,2025-07-15T09:36:38Z,particle,PPM,729,79,20
10,LPM-002,zone_B,2025-07-15T09:36:39Z,particle,PPM,734,84,19
10,LPM-002,zone_B,2025-07-15T09:36:40Z,particle,PPM,768,81,19
10,LPM-002,zone_B,2025-07-15T09:36:41Z,particle,PPM,742,81,18
10,LPM-002,zone_B,2025-07-15T09:36:42Z,particle,PPM,762,78,19
10,LPM-002,zone_B,2025-07-15T09:36:43Z,particle,PPM,782,81,20
10,LPM-002,zone_B,2025-07-15T09:36:44Z,particle,PPM,757,79,19
10,LPM-002,zone_B,2025-07-15T09:36:45Z,particle,PPM,781,81,19
10,LPM-002,zone_B,2025-07-15T09:36:46Z,particle,PPM,793,83,20
10,LPM-002,zone_B,2025-07-15T09:36:47Z,particle,PPM,802,79,19
10,LPM-002,zone_B,2025-07-15T09:36:48Z,particle,PPM,806,78,19
10,LPM-002,zone_B,2025-07-15T09:36:49Z,particle,PPM,791,74,19
10,LPM-002,zone_B,2025-07-15T09:36:50Z,particle,PPM,767,73,19
10,LPM-002,zone_B,2025-07-15T09:36:51Z,particle,PPM,751,75,19
10,LPM-002,zone_B,2025-07-15T09:36:52Z,particle,PPM,716,71,17
10,LPM-002,zone_B,2025-07-15T09:36:53Z,particle,PPM,752,73,18
10,LPM-002,zone_B,2025-07-15T09:36:54Z,particle,PPM,760,77,20
10,LPM-002,zone_B,2025-07-15T09:36:55Z,particle,PPM,742,76,21
10,LPM-002,zone_B,2025-07-15T09:36:56Z,particle,PPM,724,73,20
10,LPM-002,zone_B,2025-07-15T09:36:57Z,particle,PPM,695,78,22
10,LPM-002,zone_B,2025-07-15T09:36:58Z,particle,PPM,718,80,20
10,LPM-002,zone_B,2025-07-15T09:36:59Z,particle,PPM,708,85,19
10,LPM-002,zone_B,2025-07-15T09:37:00Z,particle,PPM,734,83,20
10,LPM-002,zone_B,2025-07-15T09:37:01Z,particle,PPM,736,86,18
10,LPM-002,zone_B,2025-07-15T09:37:02Z,particle,PPM,759,86,20
10,LPM-002,zone_B,2025-07-15T09:37:03Z,particle,PPM,737,81,18
10,LPM-002,zone_B,2025-07-15T09:37:04Z,particle,PPM,763,82,19
10,LPM-002,zone_B,2025-07-15T09:37:05Z,particle,PPM,771,82,20
10,LPM-002,zone_B,2025-07-15T09:37:06Z,particle,PPM,777,81,19
10,LPM-002,zone_B,2025-07-15T09:37:07Z,particle,PPM,791,81,19
10,LPM-002,zone_B,2025-07-15T09:37:08Z,particle,PPM,805,81,19
10,LPM-002,zone_B,2025-07-15T09:37:09Z,particle,PPM,815,82,18
10,LPM-002,zone_B,2025-07-15T09:37:10Z,particle,PPM,850,81,20
10,LPM-002,zone_B,2025-07-15T09:37:11Z,particle,PPM,845,77,20
10,LPM-002,zone_B,2025-07-15T09:37:12Z,particle,PPM,835,80,20
10,LPM-002,zone_B,2025-07-15T09:37:13Z,particle,PPM,798,76,20
10,LPM-002,zone_B,2025-07-15T09:37:14Z,particle,PPM,802,78,20
10,LPM-002,zone_B,2025-07-15T09:37:15Z,particle,PPM,789,74,20
10,LPM-002,zone_B,2025-07-15T09:37:16Z,particle,PPM,810,78,20
10,LPM-002,zone_B,2025-07-15T09:37:17Z,particle,PPM,835,78,21
10,LPM-002,zone_B,2025-07-15T09:37:18Z,particle,PPM,823,79,20
10,LPM-002,zone_B,2025-07-15T09:37:19Z,particle,PPM,828,85,20
10,LPM-002,zone_B,2025-07-15T09:37:20Z,particle,PPM,843,84,19
10,LPM-002,zone_B,2025-07-15T09:37:21Z,particle,PPM,865,85,19
10,LPM-002,zone_B,2025-07-15T09:37:22Z,particle,PPM,842,82,18
10,LPM-002,zone_B,2025-07-15T09:37:23Z,particle,PPM,856,78,19
10,LPM-002,zone_B,2025-07-15T09:37:24Z,particle,PPM,844,79,18
10,LPM-002,zone_B,2025-07-15T09:37:25Z,particle,PPM,862,81,18
10,LPM-002,zone_B,2025-07-15T09:37:26Z,particle,PPM,830,85,17
10,LPM-002,zone_B,2025-07-15T09:37:27Z,particle,PPM,847,83,17
10,LPM-002,zone_B,2025-07-15T09:37:28Z,particle,PPM,855,82,16
10,LPM-002,zone_B,2025-07-15T09:37:29Z,particle,PPM,875,80,17
10,LPM-002,zone_B,2025-07-15T09:37:30Z,particle,PPM,867,83,19
10,LPM-002,zone_B,2025-07-15T09:37:31Z,particle,PPM,841,81,20
10,LPM-002,zone_B,2025-07-15T09:37:32Z,particle,PPM,801,80,18
10,LPM-002,zone_B,2025-07-15T09:37:33Z,particle,PPM,813,83,20
10,LPM-002,zone_B,2025-07-15T09:37:34Z,particle,PPM,797,86,19
10,LPM-002,zone_B,2025-07-15T09:37:35Z,particle,PPM,760,85,18
10,LPM-002,zone_B,2025-07-15T09:37:36Z,particle,PPM,783,87,17
10,LPM-002,zone_B,2025-07-15T09:37:37Z,particle,PPM,801,82,19
10,LPM-002,zone_B,2025-07-15T09:37:38Z,particle,PPM,774,84,18
