id,sensor_id,zone_id,timestamp,sensor_type,unit,val
4,TEMP-002,zone_B,2025-07-29T04:03:55Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:03:56Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:03:57Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:03:58Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:03:59Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:00Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:01Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:02Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:03Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:04Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:05Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:06Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:07Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:08Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:09Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:10Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:11Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:12Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:13Z,temperature,째C,20.5
4,TEMP-002,zone_B,2025-07-29T04:04:14Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:15Z,temperature,째C,20.5
4,TEMP-002,zone_B,2025-07-29T04:04:16Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:17Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:18Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:19Z,temperature,째C,20.5
4,TEMP-002,zone_B,2025-07-29T04:04:20Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:21Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:22Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:23Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:24Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:25Z,temperature,째C,21
4,TEMP-002,zone_B,2025-07-29T04:04:26Z,temperature,째C,20.75
4,TEMP-002,zone_B,2025-07-29T04:04:27Z,temperature,째C,21.25
4,TEMP-002,zone_B,2025-07-29T04:04:28Z,temperature,째C,21.25
4,TEMP-002,zone_B,2025-07-29T04:04:29Z,temperature,째C,21.5
4,TEMP-002,zone_B,2025-07-29T04:04:30Z,temperature,째C,21.75
4,TEMP-002,zone_B,2025-07-29T04:04:31Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:04:32Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:33Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:04:34Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:35Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:36Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:37Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:38Z,temperature,째C,22.75
4,TEMP-002,zone_B,2025-07-29T04:04:39Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:40Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:41Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:42Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:43Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:44Z,temperature,째C,22.75
4,TEMP-002,zone_B,2025-07-29T04:04:45Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:46Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:47Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:48Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:49Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:50Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:51Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:52Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:53Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:54Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:55Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:56Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:04:57Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:58Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:04:59Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:00Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:01Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:02Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:03Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:04Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:05Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:06Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:07Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:08Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:09Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:10Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:11Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:12Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:13Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:14Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:15Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:16Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:17Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:18Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:19Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:20Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:21Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:22Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:23Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:24Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:25Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:26Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:27Z,temperature,째C,22
4,TEMP-002,zone_B,2025-07-29T04:05:28Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:29Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:30Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:31Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:32Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:33Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:34Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:35Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:36Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:37Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:38Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:39Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:40Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:41Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:42Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:43Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:44Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:45Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:46Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:47Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:48Z,temperature,째C,22.5
4,TEMP-002,zone_B,2025-07-29T04:05:49Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:50Z,temperature,째C,22.25
4,TEMP-002,zone_B,2025-07-29T04:05:51Z,temperature,째C,22.25
