id,sensor_id,zone_id,timestamp,sensor_type,unit,val
1,TEMP-001,zone_A,2025-07-29T00:02:10Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:02:11Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:02:12Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:13Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:14Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:02:15Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:16Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:02:17Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:18Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:19Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:02:20Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:21Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:02:22Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:02:23Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:02:24Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:02:25Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:26Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:27Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:28Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:29Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:02:30Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:31Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:02:32Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:33Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:34Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:35Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:36Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:37Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:38Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:39Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:40Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:41Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:42Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:43Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:44Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:45Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:46Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:47Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:48Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:49Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:50Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:51Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:02:52Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:53Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:54Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:55Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:56Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:02:57Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:58Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:02:59Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:00Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:01Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:02Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:03Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:04Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:05Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:06Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:07Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:08Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:09Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:10Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:11Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:12Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:13Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:14Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:15Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:16Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:17Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:18Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:19Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:20Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:21Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:22Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:23Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:24Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:25Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:26Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:27Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:28Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:29Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:30Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:03:31Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:32Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:33Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:34Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:35Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:36Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:37Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:38Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:39Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:40Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:41Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:42Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:43Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:44Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:45Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:46Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:47Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:48Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:49Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:50Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:03:51Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:52Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:53Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:54Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:55Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:56Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:03:57Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:58Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:03:59Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:00Z,temperature,째C,20.75
1,TEMP-001,zone_A,2025-07-29T00:04:01Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:02Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:03Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:04Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:05Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:06Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:07Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:08Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:09Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:04:10Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:11Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:12Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:13Z,temperature,째C,21.25
1,TEMP-001,zone_A,2025-07-29T00:04:14Z,temperature,째C,21
1,TEMP-001,zone_A,2025-07-29T00:04:15Z,temperature,째C,21.5
1,TEMP-001,zone_A,2025-07-29T00:04:16Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:17Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:04:18Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:19Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:20Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:21Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:22Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:23Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:24Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:25Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:26Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:27Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:28Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:04:29Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:30Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:04:31Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:32Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:04:33Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:34Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:35Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:36Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:37Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:38Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:39Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:40Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:41Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:04:42Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:43Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:44Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:45Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:46Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:47Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:48Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:49Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:50Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:51Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:52Z,temperature,째C,22.25
1,TEMP-001,zone_A,2025-07-29T00:04:53Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:54Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:04:55Z,temperature,째C,21.75
1,TEMP-001,zone_A,2025-07-29T00:04:56Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:57Z,temperature,째C,22
1,TEMP-001,zone_A,2025-07-29T00:04:58Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:04:59Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:00Z,temperature,째C,23
1,TEMP-001,zone_A,2025-07-29T00:05:01Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:02Z,temperature,째C,23.25
1,TEMP-001,zone_A,2025-07-29T00:05:03Z,temperature,째C,23.25
1,TEMP-001,zone_A,2025-07-29T00:05:04Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:05Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:06Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:07Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:08Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:09Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:10Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:11Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:12Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:13Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:14Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:15Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:16Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:17Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:18Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:19Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:20Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:21Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:22Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:23Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:24Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:25Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:26Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:27Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:28Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:29Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:30Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:31Z,temperature,째C,24
1,TEMP-001,zone_A,2025-07-29T00:05:32Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:33Z,temperature,째C,23.75
1,TEMP-001,zone_A,2025-07-29T00:05:34Z,temperature,째C,23.25
1,TEMP-001,zone_A,2025-07-29T00:05:35Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:36Z,temperature,째C,23.25
1,TEMP-001,zone_A,2025-07-29T00:05:37Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:38Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:39Z,temperature,째C,23.5
1,TEMP-001,zone_A,2025-07-29T00:05:40Z,temperature,째C,23
1,TEMP-001,zone_A,2025-07-29T00:05:41Z,temperature,째C,23.25
1,TEMP-001,zone_A,2025-07-29T00:05:42Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:43Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:44Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:45Z,temperature,째C,23
1,TEMP-001,zone_A,2025-07-29T00:05:46Z,temperature,째C,23
1,TEMP-001,zone_A,2025-07-29T00:05:47Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:48Z,temperature,째C,23
1,TEMP-001,zone_A,2025-07-29T00:05:49Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:05:50Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:05:51Z,temperature,째C,22.75
1,TEMP-001,zone_A,2025-07-29T00:05:52Z,temperature,째C,22.5
1,TEMP-001,zone_A,2025-07-29T00:05:53Z,temperature,째C,22.75
